count,date
0.0,2019-11-01 05:29:11
2.0,2019-11-01 05:29:21
8.0,2019-11-01 12:38:23
0.0,2019-11-01 12:38:33
0.0,2019-11-01 12:38:44
0.0,2019-11-01 12:38:55
2.0,2019-11-01 12:39:06
2.0,2019-11-01 12:39:17
0.0,2019-11-01 12:39:24
2.0,2019-11-01 12:39:34
2.0,2019-11-01 12:39:45
7.0,2019-11-01 12:39:55
1.0,2019-11-01 12:40:06
2.0,2019-11-01 12:40:17
0.0,2019-11-01 12:40:36
7.0,2019-11-01 12:40:51
2.0,2019-11-01 12:41:01
1.0,2019-11-01 12:41:10
1.0,2019-11-01 12:41:32
0.0,2019-11-01 12:41:43
4.0,2019-11-01 12:41:54
2.0,2019-11-01 12:42:05
0.0,2019-11-01 12:42:16
0.0,2019-11-01 12:42:27
3.0,2019-11-01 12:42:38
6.0,2019-11-01 12:42:49
1.0,2019-11-01 12:43:00
1.0,2019-11-01 12:43:22
7.0,2019-11-01 12:43:33
5.0,2019-11-01 12:43:44
2.0,2019-11-01 12:43:51
0.0,2019-11-01 12:44:04
1.0,2019-11-01 12:44:14
1.0,2019-11-01 12:44:25
2.0,2019-11-01 12:44:35
1.0,2019-11-01 12:44:44
4.0,2019-11-01 12:44:55
10.0,2019-11-01 12:45:06
2.0,2019-11-01 12:45:17
3.0,2019-11-01 12:45:28
0.0,2019-11-01 12:45:35
1.0,2019-11-01 12:45:46
1.0,2019-11-01 12:45:56
0.0,2019-11-01 12:46:07
2.0,2019-11-01 12:46:18
5.0,2019-11-01 12:46:29
5.0,2019-11-01 12:46:31
4.0,2019-11-01 12:46:51
2.0,2019-11-01 12:47:06
0.0,2019-11-01 12:47:26
7.0,2019-11-01 12:47:37
0.0,2019-11-01 12:47:45
2.0,2019-11-01 12:47:56
2.0,2019-11-01 12:48:07
2.0,2019-11-01 12:48:18
1.0,2019-11-01 12:48:28
1.0,2019-11-01 12:48:43
2.0,2019-11-01 12:48:54
1.0,2019-11-01 12:49:04
2.0,2019-11-01 12:49:14
13.0,2019-11-01 12:49:21
4.0,2019-11-01 12:49:34
7.0,2019-11-01 12:49:45
0.0,2019-11-01 12:49:55
2.0,2019-11-01 12:50:06
15.0,2019-11-01 12:50:17
2.0,2019-11-01 12:50:38
2.0,2019-11-01 12:50:49
1.0,2019-11-01 12:51:11
0.0,2019-11-01 12:51:43
0.0,2019-11-01 12:51:54
1.0,2019-11-01 12:52:05
1.0,2019-11-01 12:52:16
5.0,2019-11-01 12:52:27
5.0,2019-11-01 12:52:38
4.0,2019-11-01 12:52:49
1.0,2019-11-01 12:53:09
0.0,2019-11-01 12:53:28
3.0,2019-11-01 12:53:39
4.0,2019-11-01 12:53:52
4.0,2019-11-01 12:54:02
4.0,2019-11-01 12:54:15
2.0,2019-11-01 12:54:30
16.0,2019-11-01 12:54:41
1.0,2019-11-01 12:54:52
0.0,2019-11-01 12:55:03
0.0,2019-11-01 12:55:14
1.0,2019-11-01 12:55:25
10.0,2019-11-01 12:55:37
2.0,2019-11-01 12:55:48
0.0,2019-11-01 12:55:58
5.0,2019-11-01 12:56:06
0.0,2019-11-01 12:56:17
5.0,2019-11-01 12:56:28
1.0,2019-11-01 12:56:49
8.0,2019-11-01 12:57:00
0.0,2019-11-01 12:57:13
2.0,2019-11-01 12:57:22
1.0,2019-11-01 12:57:43
1.0,2019-11-01 12:57:54
6.0,2019-11-01 12:58:05
10.0,2019-11-01 12:58:12
1.0,2019-11-01 12:58:23
1.0,2019-11-01 12:58:34
3.0,2019-11-01 12:58:43
6.0,2019-11-01 12:58:54
0.0,2019-11-01 12:59:05
2.0,2019-11-01 12:59:16
5.0,2019-11-01 12:59:28
0.0,2019-11-01 12:59:39
7.0,2019-11-01 12:59:57
2.0,2019-11-01 13:00:06
13.0,2019-11-01 13:00:17
1.0,2019-11-01 13:00:28
12.0,2019-11-01 13:00:39
2.0,2019-11-01 13:00:59
5.0,2019-11-01 13:01:19
31.0,2019-11-01 13:01:40
5.0,2019-11-01 13:01:49
1.0,2019-11-01 13:02:11
5.0,2019-11-01 13:02:22
9.0,2019-11-01 13:02:32
2.0,2019-11-01 13:02:42
14.0,2019-11-01 13:02:53
0.0,2019-11-01 13:03:04
2.0,2019-11-01 13:03:15
8.0,2019-11-01 13:03:26
0.0,2019-11-01 13:03:37
3.0,2019-11-01 13:03:47
4.0,2019-11-01 13:03:58
10.0,2019-11-01 13:04:07
11.0,2019-11-01 13:04:18
23.0,2019-11-01 13:04:29
0.0,2019-11-01 13:04:40
3.0,2019-11-01 13:05:00
5.0,2019-11-01 13:05:09
1.0,2019-11-01 13:05:31
11.0,2019-11-01 13:05:41
5.0,2019-11-01 13:05:54
5.0,2019-11-01 13:06:05
3.0,2019-11-01 13:06:16
2.0,2019-11-01 13:06:27
1.0,2019-11-01 13:06:36
2.0,2019-11-01 13:06:47
0.0,2019-11-01 13:06:50
3.0,2019-11-01 13:07:11
2.0,2019-11-01 13:07:21
7.0,2019-11-01 13:07:33
1.0,2019-11-01 13:07:41
1.0,2019-11-01 13:07:53
1.0,2019-11-01 13:08:02
0.0,2019-11-01 13:08:12
3.0,2019-11-01 13:08:21
1.0,2019-11-01 13:08:32
5.0,2019-11-01 13:08:43
6.0,2019-11-01 13:09:05
0.0,2019-11-01 13:09:15
2.0,2019-11-01 13:09:25
0.0,2019-11-01 13:09:36
3.0,2019-11-01 13:09:47
3.0,2019-11-01 13:09:55
3.0,2019-11-01 13:10:04
5.0,2019-11-01 13:10:13
1.0,2019-11-01 13:10:23
0.0,2019-11-01 13:10:34
3.0,2019-11-01 13:10:43
5.0,2019-11-01 13:10:55
5.0,2019-11-01 13:11:06
1.0,2019-11-01 13:11:22
13.0,2019-11-01 13:11:32
1.0,2019-11-01 13:11:43
26.0,2019-11-01 13:11:52
3.0,2019-11-01 13:12:10
0.0,2019-11-01 13:12:22
2.0,2019-11-01 13:12:37
10.0,2019-11-01 13:12:48
2.0,2019-11-01 13:12:59
1.0,2019-11-01 13:13:31
10.0,2019-11-01 13:13:41
2.0,2019-11-01 13:14:00
2.0,2019-11-01 13:14:11
3.0,2019-11-01 13:14:22
9.0,2019-11-01 13:14:33
1.0,2019-11-01 13:14:58
3.0,2019-11-01 13:15:05
20.0,2019-11-01 13:15:09
1.0,2019-11-01 13:15:39
3.0,2019-11-01 13:15:42
0.0,2019-11-01 13:15:53
6.0,2019-11-01 13:16:03
0.0,2019-11-01 13:16:16
0.0,2019-11-01 13:16:26
1.0,2019-11-01 13:16:37
12.0,2019-11-01 13:16:48
5.0,2019-11-01 13:16:59
2.0,2019-11-01 13:17:05
11.0,2019-11-01 13:17:15
1.0,2019-11-01 13:17:25
0.0,2019-11-01 13:17:36
13.0,2019-11-01 13:17:47
1.0,2019-11-01 13:17:58
0.0,2019-11-01 13:18:20
44.0,2019-11-01 13:18:23
1.0,2019-11-01 13:18:33
1.0,2019-11-01 13:18:44
36.0,2019-11-01 13:18:55
5.0,2019-11-01 13:19:06
11.0,2019-11-01 13:19:16
6.0,2019-11-01 13:19:26
10.0,2019-11-01 13:19:37
2.0,2019-11-01 13:19:48
10.0,2019-11-01 13:19:59
5.0,2019-11-01 13:20:10
3.0,2019-11-01 13:20:32
0.0,2019-11-01 13:20:51
6.0,2019-11-01 13:21:04
2.0,2019-11-01 13:21:13
11.0,2019-11-01 13:21:23
4.0,2019-11-01 13:21:34
3.0,2019-11-01 13:21:43
0.0,2019-11-01 13:22:05
0.0,2019-11-01 13:22:13
1.0,2019-11-01 13:22:21
4.0,2019-11-01 13:22:42
0.0,2019-11-01 13:22:53
2.0,2019-11-01 13:23:04
1.0,2019-11-01 13:23:15
0.0,2019-11-01 13:23:25
0.0,2019-11-01 13:23:36
1.0,2019-11-01 13:23:46
1.0,2019-11-01 13:23:57
0.0,2019-11-01 13:24:08
0.0,2019-11-01 13:24:16
2.0,2019-11-01 13:24:27
56.0,2019-11-01 13:24:37
2.0,2019-11-01 13:24:46
2.0,2019-11-01 13:24:58
1.0,2019-11-01 13:25:09
0.0,2019-11-01 13:25:30
1.0,2019-11-01 13:25:46
3.0,2019-11-01 13:25:57
10.0,2019-11-01 13:26:05
2.0,2019-11-01 13:26:16
1.0,2019-11-01 13:26:37
3.0,2019-11-01 13:26:47
1.0,2019-11-01 13:26:57
17.0,2019-11-01 13:27:00
4.0,2019-11-01 13:27:10
3.0,2019-11-01 13:27:21
0.0,2019-11-01 13:27:33
4.0,2019-11-01 13:27:42
1.0,2019-11-01 13:27:53
1.0,2019-11-01 13:28:04
0.0,2019-11-01 13:28:15
5.0,2019-11-01 13:28:36
3.0,2019-11-01 13:28:47
4.0,2019-11-01 13:28:58
24.0,2019-11-01 13:29:01
1.0,2019-11-01 13:29:11
3.0,2019-11-01 13:29:22
3.0,2019-11-01 13:29:33
0.0,2019-11-01 13:30:00
2.0,2019-11-01 13:30:11
1.0,2019-11-01 13:30:19
1.0,2019-11-01 13:30:40
2.0,2019-11-01 13:30:51
1.0,2019-11-01 13:31:13
2.0,2019-11-01 13:31:29
2.0,2019-11-01 13:31:47
5.0,2019-11-01 13:31:58
7.0,2019-11-01 13:32:08
0.0,2019-11-01 13:32:18
0.0,2019-11-01 13:32:28
5.0,2019-11-01 13:32:38
1.0,2019-11-01 13:32:48
2.0,2019-11-01 13:32:59
10.0,2019-11-01 13:33:10
3.0,2019-11-01 13:33:30
41.0,2019-11-01 13:33:41
3.0,2019-11-01 13:33:52
3.0,2019-11-01 13:34:03
70.0,2019-11-01 13:34:13
2.0,2019-11-01 13:34:24
9.0,2019-11-01 13:34:35
4.0,2019-11-01 13:34:43
5.0,2019-11-01 13:34:54
4.0,2019-11-01 13:35:05
2.0,2019-11-01 13:35:16
0.0,2019-11-01 13:35:22
0.0,2019-11-01 13:35:34
17.0,2019-11-01 13:35:43
3.0,2019-11-01 13:35:55
0.0,2019-11-01 13:36:05
3.0,2019-11-01 13:36:17
5.0,2019-11-01 13:36:23
7.0,2019-11-01 13:36:34
0.0,2019-11-01 13:36:43
0.0,2019-11-01 13:36:55
4.0,2019-11-01 13:37:06
5.0,2019-11-01 13:37:16
0.0,2019-11-01 13:37:27
14.0,2019-11-01 13:37:39
1.0,2019-11-01 13:38:01
10.0,2019-11-01 13:38:23
4.0,2019-11-01 13:38:34
2.0,2019-11-01 13:38:52
5.0,2019-11-01 13:39:03
2.0,2019-11-01 13:39:14
0.0,2019-11-01 13:39:24
2.0,2019-11-01 13:39:36
2.0,2019-11-01 13:39:45
1.0,2019-11-01 13:39:56
4.0,2019-11-01 13:40:07
0.0,2019-11-01 13:40:18
1.0,2019-11-01 13:40:29
2.0,2019-11-01 13:40:39
22.0,2019-11-01 13:40:48
2.0,2019-11-01 13:40:59
0.0,2019-11-01 13:41:09
25.0,2019-11-01 13:41:13
1.0,2019-11-01 13:41:24
0.0,2019-11-01 13:41:35
3.0,2019-11-01 13:41:48
0.0,2019-11-01 13:41:59
5.0,2019-11-01 13:42:09
30.0,2019-11-01 13:42:13
2.0,2019-11-01 13:42:34
0.0,2019-11-01 13:42:43
2.0,2019-11-01 13:42:55
3.0,2019-11-01 13:43:06
7.0,2019-11-01 13:43:16
2.0,2019-11-01 13:43:37
0.0,2019-11-01 13:43:48
0.0,2019-11-01 13:44:10
2.0,2019-11-01 13:44:21
0.0,2019-11-01 13:44:33
6.0,2019-11-01 13:44:42
3.0,2019-11-01 13:45:02
10.0,2019-11-01 13:45:13
1.0,2019-11-01 13:45:24
5.0,2019-11-01 13:45:36
5.0,2019-11-01 13:45:47
6.0,2019-11-01 13:45:57
3.0,2019-11-01 13:46:08
8.0,2019-11-01 13:46:18
1.0,2019-11-01 13:46:50
2.0,2019-11-01 13:47:01
5.0,2019-11-01 13:47:23
1.0,2019-11-01 13:47:38
6.0,2019-11-01 13:47:47
8.0,2019-11-01 13:47:58
1.0,2019-11-01 13:48:09
2.0,2019-11-01 13:48:20
1.0,2019-11-01 13:48:31
5.0,2019-11-01 13:48:51
3.0,2019-11-01 13:49:10
2.0,2019-11-01 13:49:42
2.0,2019-11-01 13:49:53
2.0,2019-11-01 13:50:10
3.0,2019-11-01 13:50:21
1.0,2019-11-01 13:50:33
6.0,2019-11-01 13:50:42
1.0,2019-11-01 13:50:53
8.0,2019-11-01 13:51:04
5.0,2019-11-01 13:51:22
15.0,2019-11-01 13:51:37
10.0,2019-11-01 13:51:43
1.0,2019-11-01 13:51:53
6.0,2019-11-01 13:52:02
1.0,2019-11-01 13:52:13
0.0,2019-11-01 13:52:36
1.0,2019-11-01 13:52:47
3.0,2019-11-01 13:52:58
6.0,2019-11-01 13:53:09
5.0,2019-11-01 13:53:20
5.0,2019-11-01 13:53:30
0.0,2019-11-01 13:53:41
0.0,2019-11-01 13:53:56
2.0,2019-11-01 13:54:04
2.0,2019-11-01 13:54:21
4.0,2019-11-01 13:54:32
1.0,2019-11-01 13:54:43
0.0,2019-11-01 13:54:53
5.0,2019-11-01 13:55:04
0.0,2019-11-01 13:55:13
1.0,2019-11-01 13:55:24
0.0,2019-11-01 13:55:35
2.0,2019-11-01 13:55:44
2.0,2019-11-01 13:56:01
22.0,2019-11-01 13:56:12
3.0,2019-11-01 13:56:33
5.0,2019-11-01 13:56:44
1.0,2019-11-01 13:56:55
2.0,2019-11-01 13:57:06
0.0,2019-11-01 13:57:17
0.0,2019-11-01 13:57:28
0.0,2019-11-01 13:57:38
2.0,2019-11-01 13:57:47
1.0,2019-11-01 13:57:58
2.0,2019-11-01 13:58:09
4.0,2019-11-01 13:58:21
1.0,2019-11-01 13:58:42
9.0,2019-11-01 13:58:53
11.0,2019-11-01 13:59:04
1.0,2019-11-01 13:59:15
2.0,2019-11-01 13:59:25
2.0,2019-11-01 13:59:35
14.0,2019-11-01 13:59:47
0.0,2019-11-01 14:00:09
3.0,2019-11-01 14:00:30
2.0,2019-11-01 14:00:41
6.0,2019-11-01 14:01:03
11.0,2019-11-01 14:01:14
4.0,2019-11-01 14:01:25
0.0,2019-11-01 14:01:36
13.0,2019-11-01 14:01:45
2.0,2019-11-01 14:01:53
8.0,2019-11-01 14:02:04
2.0,2019-11-01 14:02:15
2.0,2019-11-01 14:02:25
2.0,2019-11-01 14:02:37
2.0,2019-11-01 14:02:49
5.0,2019-11-01 14:03:00
4.0,2019-11-01 14:03:10
0.0,2019-11-01 14:03:37
2.0,2019-11-01 14:03:42
0.0,2019-11-01 14:03:51
0.0,2019-11-01 14:04:06
2.0,2019-11-01 14:04:16
0.0,2019-11-01 14:04:27
5.0,2019-11-01 14:04:37
3.0,2019-11-01 14:04:47
0.0,2019-11-01 14:04:59
6.0,2019-11-01 14:05:09
4.0,2019-11-01 14:05:20
0.0,2019-11-01 14:05:41
1.0,2019-11-01 14:05:50
4.0,2019-11-01 14:05:55
2.0,2019-11-01 14:06:06
2.0,2019-11-01 14:06:40
11.0,2019-11-01 14:06:48
3.0,2019-11-01 14:06:57
4.0,2019-11-01 14:07:08
4.0,2019-11-01 14:07:18
15.0,2019-11-01 14:07:25
14.0,2019-11-01 14:07:33
1.0,2019-11-01 14:07:44
2.0,2019-11-01 14:07:55
9.0,2019-11-01 14:08:04
20.0,2019-11-01 14:08:14
15.0,2019-11-01 14:08:24
1.0,2019-11-01 14:08:35
5.0,2019-11-01 14:08:46
7.0,2019-11-01 14:08:57
10.0,2019-11-01 14:09:09
4.0,2019-11-01 14:09:21
5.0,2019-11-01 14:09:32
7.0,2019-11-01 14:09:44
1.0,2019-11-01 14:09:54
0.0,2019-11-01 14:10:04
3.0,2019-11-01 14:10:14
1.0,2019-11-01 14:10:24
2.0,2019-11-01 14:10:44
13.0,2019-11-01 14:10:55
4.0,2019-11-01 14:11:04
0.0,2019-11-01 14:11:16
0.0,2019-11-01 14:11:25
1.0,2019-11-01 14:11:35
4.0,2019-11-01 14:11:45
2.0,2019-11-01 14:11:54
3.0,2019-11-01 14:12:04
1.0,2019-11-01 14:12:20
4.0,2019-11-01 14:12:31
0.0,2019-11-01 14:12:51
4.0,2019-11-01 14:13:01
0.0,2019-11-01 14:13:21
2.0,2019-11-01 14:13:32
4.0,2019-11-01 14:13:42
20.0,2019-11-01 14:13:43
9.0,2019-11-01 14:14:02
1.0,2019-11-01 14:14:13
3.0,2019-11-01 14:14:23
2.0,2019-11-01 14:14:34
11.0,2019-11-01 14:14:44
0.0,2019-11-01 14:14:53
0.0,2019-11-01 14:15:09
3.0,2019-11-01 14:15:20
6.0,2019-11-01 14:15:31
2.0,2019-11-01 14:15:52
2.0,2019-11-01 14:16:03
3.0,2019-11-01 14:16:13
17.0,2019-11-01 14:16:22
11.0,2019-11-01 14:16:33
7.0,2019-11-01 14:16:42
5.0,2019-11-01 14:16:53
0.0,2019-11-01 14:17:04
1.0,2019-11-01 14:17:26
1.0,2019-11-01 14:17:37
4.0,2019-11-01 14:17:48
1.0,2019-11-01 14:17:58
5.0,2019-11-01 14:18:00
4.0,2019-11-01 14:18:09
9.0,2019-11-01 14:18:29
5.0,2019-11-01 14:18:51
15.0,2019-11-01 14:18:57
3.0,2019-11-01 14:19:07
19.0,2019-11-01 14:19:19
3.0,2019-11-01 14:19:30
3.0,2019-11-01 14:19:41
5.0,2019-11-01 14:19:56
3.0,2019-11-01 14:20:06
2.0,2019-11-01 14:20:17
1.0,2019-11-01 14:20:27
14.0,2019-11-01 14:20:38
1.0,2019-11-01 14:21:00
3.0,2019-11-01 14:21:11
2.0,2019-11-01 14:21:29
5.0,2019-11-01 14:21:40
0.0,2019-11-01 14:21:51
1.0,2019-11-01 14:22:02
0.0,2019-11-01 14:22:22
4.0,2019-11-01 14:22:33
2.0,2019-11-01 14:22:45
6.0,2019-11-01 14:22:55
2.0,2019-11-01 14:23:05
0.0,2019-11-01 14:23:10
1.0,2019-11-01 14:23:32
17.0,2019-11-01 14:23:42
3.0,2019-11-01 14:23:45
0.0,2019-11-01 14:24:06
2.0,2019-11-01 14:24:19
1.0,2019-11-01 14:24:30
1.0,2019-11-01 14:24:46
0.0,2019-11-01 14:24:57
4.0,2019-11-01 14:25:08
2.0,2019-11-01 14:25:19
2.0,2019-11-01 14:25:25
0.0,2019-11-01 14:25:36
2.0,2019-11-01 14:25:58
0.0,2019-11-01 14:26:07
0.0,2019-11-01 14:26:18
10.0,2019-11-01 14:26:31
17.0,2019-11-01 14:26:41
2.0,2019-11-01 14:26:52
2.0,2019-11-01 14:27:03
6.0,2019-11-01 14:27:14
1.0,2019-11-01 14:27:36
0.0,2019-11-01 14:27:47
13.0,2019-11-01 14:27:56
2.0,2019-11-01 14:28:05
4.0,2019-11-01 14:28:16
11.0,2019-11-01 14:28:31
2.0,2019-11-01 14:28:52
2.0,2019-11-01 14:29:03
15.0,2019-11-01 14:29:13
3.0,2019-11-01 14:29:22
7.0,2019-11-01 14:29:32
6.0,2019-11-01 14:29:43
3.0,2019-11-01 14:29:52
1.0,2019-11-01 14:30:05
2.0,2019-11-01 14:30:15
0.0,2019-11-01 14:30:25
1.0,2019-11-01 14:30:37
1.0,2019-11-01 14:30:47
15.0,2019-11-01 14:30:56
0.0,2019-11-01 14:31:06
2.0,2019-11-01 14:31:17
2.0,2019-11-01 14:31:28
4.0,2019-11-01 14:31:42
1.0,2019-11-01 14:31:52
5.0,2019-11-01 14:32:03
8.0,2019-11-01 14:32:14
5.0,2019-11-01 14:32:24
2.0,2019-11-01 14:32:36
0.0,2019-11-01 14:32:46
22.0,2019-11-01 14:32:55
4.0,2019-11-01 14:33:02
1.0,2019-11-01 14:33:12
2.0,2019-11-01 14:33:21
0.0,2019-11-01 14:33:33
6.0,2019-11-01 14:33:42
1.0,2019-11-01 14:33:52
7.0,2019-11-01 14:34:02
4.0,2019-11-01 14:34:21
3.0,2019-11-01 14:34:42
0.0,2019-11-01 14:34:52
11.0,2019-11-01 14:35:03
0.0,2019-11-01 14:35:12
0.0,2019-11-01 14:35:22
1.0,2019-11-01 14:35:43
11.0,2019-11-01 14:35:44
5.0,2019-11-01 14:35:54
1.0,2019-11-01 14:36:03
5.0,2019-11-01 14:36:14
2.0,2019-11-01 14:36:25
0.0,2019-11-01 14:36:37
3.0,2019-11-01 14:36:46
0.0,2019-11-01 14:36:52
8.0,2019-11-01 14:37:08
11.0,2019-11-01 14:37:18
3.0,2019-11-01 14:37:39
17.0,2019-11-01 14:37:43
1.0,2019-11-01 14:37:53
0.0,2019-11-01 14:38:02
5.0,2019-11-01 14:38:13
1.0,2019-11-01 14:38:22
5.0,2019-11-01 14:38:33
1.0,2019-11-01 14:38:41
5.0,2019-11-01 14:38:52
11.0,2019-11-01 14:39:03
4.0,2019-11-01 14:39:14
9.0,2019-11-01 14:39:25
2.0,2019-11-01 14:39:35
16.0,2019-11-01 14:39:45
3.0,2019-11-01 14:40:00
17.0,2019-11-01 14:40:10
0.0,2019-11-01 14:40:30
0.0,2019-11-01 14:40:41
1.0,2019-11-01 14:41:03
10.0,2019-11-01 14:41:14
0.0,2019-11-01 14:41:32
3.0,2019-11-01 14:41:43
2.0,2019-11-01 14:41:58
1.0,2019-11-01 14:42:08
2.0,2019-11-01 14:42:17
2.0,2019-11-01 14:42:28
1.0,2019-11-01 14:42:39
6.0,2019-11-01 14:42:42
4.0,2019-11-01 14:42:53
0.0,2019-11-01 14:43:04
1.0,2019-11-01 14:43:15
2.0,2019-11-01 14:43:33
11.0,2019-11-01 14:43:43
5.0,2019-11-01 14:43:56
8.0,2019-11-01 14:44:06
3.0,2019-11-01 14:44:17
3.0,2019-11-01 14:44:28
21.0,2019-11-01 14:44:33
2.0,2019-11-01 14:44:52
10.0,2019-11-01 14:44:57
0.0,2019-11-01 14:45:12
15.0,2019-11-01 14:45:14
0.0,2019-11-01 14:45:32
17.0,2019-11-01 14:45:34
4.0,2019-11-01 14:45:43
0.0,2019-11-01 14:46:01
0.0,2019-11-01 14:46:32
4.0,2019-11-01 14:46:42
3.0,2019-11-01 14:46:53
0.0,2019-11-01 14:47:01
1.0,2019-11-01 14:47:13
12.0,2019-11-01 14:47:22
4.0,2019-11-01 14:47:33
2.0,2019-11-01 14:47:43
3.0,2019-11-01 14:47:54
6.0,2019-11-01 14:48:03
4.0,2019-11-01 14:48:16
2.0,2019-11-01 14:48:25
2.0,2019-11-01 14:48:36
0.0,2019-11-01 14:48:47
5.0,2019-11-01 14:48:58
0.0,2019-11-01 14:49:09
20.0,2019-11-01 14:49:11
1.0,2019-11-01 14:49:20
0.0,2019-11-01 14:49:31
4.0,2019-11-01 14:49:40
3.0,2019-11-01 14:49:50
5.0,2019-11-01 14:50:01
1.0,2019-11-01 14:50:12
1.0,2019-11-01 14:50:22
2.0,2019-11-01 14:50:33
3.0,2019-11-01 14:50:41
0.0,2019-11-01 14:50:55
0.0,2019-11-01 14:51:05
3.0,2019-11-01 14:51:15
0.0,2019-11-01 14:51:25
14.0,2019-11-01 14:51:36
5.0,2019-11-01 14:51:41
2.0,2019-11-01 14:51:53
7.0,2019-11-01 14:52:02
2.0,2019-11-01 14:52:13
0.0,2019-11-01 14:52:24
6.0,2019-11-01 14:52:34
12.0,2019-11-01 14:52:45
2.0,2019-11-01 14:52:55
23.0,2019-11-01 14:53:05
6.0,2019-11-01 14:53:14
2.0,2019-11-01 14:53:25
0.0,2019-11-01 14:53:36
3.0,2019-11-01 14:53:51
5.0,2019-11-01 14:58:07
1.33,2019-11-01 14:58:12
2.82,2019-11-01 14:58:22
3.5,2019-11-01 14:58:32
0.45,2019-11-01 14:58:42
12.09,2019-11-01 14:58:53
0.5,2019-11-01 14:59:03
0.64,2019-11-01 14:59:13
5.09,2019-11-01 14:59:24
2.45,2019-11-01 14:59:35
2.4,2019-11-01 14:59:46
1.78,2019-11-01 14:59:55
9.55,2019-11-01 15:00:05
5.64,2019-11-01 15:00:16
0.56,2019-11-01 15:00:32
3.9,2019-11-01 15:00:42
5.5,2019-11-01 15:00:52
13.09,2019-11-01 15:01:02
2.33,2019-11-01 15:01:15
2.1,2019-11-01 15:01:24
1.0,2019-11-01 15:01:34
1.9,2019-11-01 15:01:55
9.09,2019-11-01 15:02:06
0.26,2019-11-01 15:02:26
1.0,2019-11-01 15:02:36
2.25,2019-11-01 15:02:49
3.0,2019-11-01 15:02:58
4.55,2019-11-01 15:03:08
8.45,2019-11-01 15:03:19
3.18,2019-11-01 15:03:30
2.24,2019-11-01 15:03:51
3.42,2019-11-01 15:04:11
0.91,2019-11-01 15:04:21
9.09,2019-11-01 15:04:32
4.5,2019-11-01 15:04:53
1.5,2019-11-01 15:05:03
21.0,2019-11-01 15:05:18
3.64,2019-11-01 15:05:28
2.0,2019-11-01 15:05:39
4.09,2019-11-01 15:05:50
6.18,2019-11-01 15:06:00
3.4,2019-11-01 15:06:16
5.0,2019-11-01 15:06:26
1.45,2019-11-01 15:06:37
4.18,2019-11-01 15:06:48
1.7,2019-11-01 15:06:58
0.55,2019-11-01 15:07:08
1.36,2019-11-01 15:07:19
7.36,2019-11-01 15:07:30
1.0,2019-11-01 15:07:40
1.39,2019-11-01 15:07:58
1.36,2019-11-01 15:08:09
0.33,2019-11-01 15:08:12
3.09,2019-11-01 15:08:22
10.1,2019-11-01 15:08:32
7.64,2019-11-01 15:08:42
5.22,2019-11-01 15:08:51
1.0,2019-11-01 15:09:02
1.5,2019-11-01 15:09:12
4.17,2019-11-01 15:09:24
9.0,2019-11-01 15:09:33
1.36,2019-11-01 15:09:44
2.09,2019-11-01 15:09:55
2.6,2019-11-01 15:10:04
11.36,2019-11-01 15:10:15
4.0,2019-11-01 15:10:30
1.0,2019-11-01 15:10:41
1.8,2019-11-01 15:11:02
1.82,2019-11-01 15:11:12
0.55,2019-11-01 15:11:23
22.73,2019-11-01 15:11:35
3.0,2019-11-01 15:11:44
2.3,2019-11-01 15:11:54
1.82,2019-11-01 15:12:04
1.0,2019-11-01 15:12:15
2.08,2019-11-01 15:12:29
5.17,2019-11-01 15:12:40
0.5,2019-11-01 15:12:50
2.06,2019-11-01 15:13:07
2.0,2019-11-01 15:13:15
1.55,2019-11-01 15:13:36
0.45,2019-11-01 15:13:46
1.43,2019-11-01 15:13:53
1.36,2019-11-01 15:14:04
0.62,2019-11-01 15:14:12
6.36,2019-11-01 15:14:22
2.67,2019-11-01 15:14:34
3.91,2019-11-01 15:14:45
4.09,2019-11-01 15:14:57
0.09,2019-11-01 15:15:07
13.0,2019-11-01 15:15:12
0.33,2019-11-01 15:15:44
2.5,2019-11-01 15:15:45
10.5,2019-11-01 15:15:54
4.73,2019-11-01 15:16:04
11.91,2019-11-01 15:16:15
0.91,2019-11-01 15:16:26
2.4,2019-11-01 15:16:36
5.0,2019-11-01 15:16:44
1.88,2019-11-01 15:17:01
0.75,2019-11-01 15:17:05
9.36,2019-11-01 15:17:15
4.0,2019-11-01 15:17:26
4.27,2019-11-01 15:17:37
7.5,2019-11-01 15:17:47
3.71,2019-11-01 15:18:08
6.7,2019-11-01 15:18:18
7.73,2019-11-01 15:18:29
2.27,2019-11-01 15:18:39
1.68,2019-11-01 15:19:02
16.43,2019-11-01 15:19:09
1.0,2019-11-01 15:19:19
0.45,2019-11-01 15:19:29
3.18,2019-11-01 15:19:40
2.6,2019-11-01 15:19:45
0.64,2019-11-01 15:19:55
12.27,2019-11-01 15:20:05
0.45,2019-11-01 15:20:16
0.45,2019-11-01 15:20:27
1.25,2019-11-01 15:20:34
4.27,2019-11-01 15:20:45
3.5,2019-11-01 15:20:55
0.55,2019-11-01 15:21:05
3.73,2019-11-01 15:21:16
4.73,2019-11-01 15:21:26
0.56,2019-11-01 15:21:35
9.18,2019-11-01 15:21:46
2.79,2019-11-01 15:22:00
4.18,2019-11-01 15:22:17
0.5,2019-11-01 15:22:27
8.18,2019-11-01 15:22:37
0.91,2019-11-01 15:22:48
10.5,2019-11-01 15:22:50
